ID xsim ysim
2 7.03 5.0417
2 9 5.3605
2 12 4.171
2 24.3 1.4938
3 0 0.056721
3 0.27 1.9949
3 0.58 3.2164
3 1.02 3.3231
3 2.02 5.9169
3 3.62 9.1526
3 5.08 8.7236
3 7.07 6.2244
3 9 6.3501
3 12.15 4.639
3 24.17 1.6987
4 0 0.029195
4 0.35 4.9233
4 0.6 8.1258
4 1.07 8.2819
4 2.13 7.2784
4 3.5 8.367
4 5.02 7.7554
4 7.02 7.5144
4 9.02 6.4629
4 11.98 4.3345
4 24.65 1.1768
5 0 -0.0057945
5 0.3 6.9194
5 0.52 10.839
5 1 11.671
5 2.02 10.226
5 3.5 10.799
5 5.02 9.2998
5 7.02 7.5319
5 9.1 6.1075
5 12 4.7267
5 24.35 2.037
6 0 0.096913
6 0.27 3.348
6 0.58 5.5362
6 1.15 7.8669
6 2.03 8.7289
6 3.57 6.8448
6 5 8.0641
6 7 6.1662
6 9.22 5.3189
6 12.1 5.0285
6 23.85 1.1608
7 0 0.037293
7 0.25 1.4816
7 0.5 4.3234
7 1.02 6.2619
7 2.02 9.1104
7 3.48 5.5771
7 5 7.4501
7 6.98 5.6738
7 9 4.3439
7 12.05 3.2265
7 24.22 1.9945
8 0 0.26853
8 0.25 1.269
8 0.52 2.2199
8 0.98 4.7297
8 2.02 4.8847
8 3.53 7.3963
8 5.05 4.8969
8 7.15 4.3754
8 9.07 4.2751
8 12.1 2.3843
8 24.12 0.67743
9 0 0.11932
9 0.3 0.91359
9 0.63 3.2145
9 1.05 3.3321
9 2.02 4.4334
9 3.53 4.8334
9 5.02 3.8488
9 7.17 3.0118
9 8.8 3.7272
9 11.6 1.986
9 24.43 1.0919
10 0 -0.14406
10 0.37 3.1773
10 0.77 6.7011
10 1.02 10.596
10 2.05 10.671
10 3.55 10.486
10 5.05 9.706
10 7.08 8.8472
10 9.38 6.2501
10 12.1 6.1876
10 23.7 2.0359
11 0 -0.21023
11 0.25 2.8837
11 0.5 5.4438
11 0.98 8.1221
11 1.98 12.01
11 3.6 8.9812
11 5.02 8.0686
11 7.03 8.3993
11 9.03 5.9587
11 12.12 5.7084
11 24.08 2.1359
12 0 -0.28108
12 0.25 3.7719
12 0.5 4.9523
12 1 9.4751
12 2 10.278
12 3.52 9.8612
12 5.07 9.1843
12 7.07 7.424
12 9.03 6.5406
12 12.05 4.8589
12 24.15 2.4553
1 0 -0.30921
1 0.25 4.2158
1 0.57 7.0954
1 1.12 7.7316
1 2.02 7.3067
1 3.82 6.0372
1 5.1 5.6145
1 7.03 3.0634
1 9.05 3.6439
1 12.12 2.0519
1 24.37 0.7956
2 0 0.19127
2 0.27 2.5858
2 0.52 4.1645
2 1 4.8462
2 1.92 5.9169
2 3.5 4.9681
2 5.02 4.8474
2 7.03 4.0915
2 9 2.8759
2 12 2.4737
2 24.3 0.43176
3 0 -0.095891
3 0.27 1.9211
3 0.58 4.5166
3 1.02 5.3295
3 2.02 8.2815
3 3.62 6.1493
3 5.08 8.4378
3 7.07 7.245
3 9 3.5206
3 12.15 4.6238
3 24.17 1.7438
4 0 0.086251
4 0.35 6.4956
4 0.6 7.494
4 1.07 7.3113
4 2.13 9.6161
4 3.5 5.9372
4 5.02 6.0344
4 7.02 4.4473
4 9.02 3.1744
4 11.98 2.5267
4 24.65 0.77792
5 0 0.53264
5 0.3 3.2046
5 0.52 5.5885
5 1 7.6789
5 2.02 7.356
5 3.5 6.3735
5 5.02 5.769
5 7.02 4.9022
5 9.1 3.5056
5 12 1.9513
5 24.35 0.84488
6 0 -0.13036
6 0.27 2.5812
6 0.58 3.9194
6 1.15 6.5783
6 2.03 6.1922
6 3.57 5.2882
6 5 6.7527
6 7 4.6088
6 9.22 3.025
6 12.1 2.8823
6 23.85 0.86417
7 0 0.30245
7 0.25 2.4065
7 0.5 5.2461
7 1.02 7.2042
7 2.02 9.5526
7 3.48 9.3802
7 5 7.376
7 6.98 6.3758
7 9 4.3927
7 12.05 4.3614
7 24.22 1.7881
8 0 -0.11299
8 0.25 2.585
8 0.52 5.1939
8 0.98 6.3804
8 2.02 6.1777
8 3.53 7.9202
8 5.05 5.6029
8 7.15 5.3494
8 9.07 4.0621
8 12.1 3.0432
8 24.12 1.6452
9 0 0.1065
9 0.3 1.0913
9 0.63 2.378
9 1.05 2.6393
9 2.02 3.7767
9 3.53 4.1746
9 5.02 4.0168
9 7.17 2.7054
9 8.8 2.7275
9 11.6 2.7057
9 24.43 0.32347
10 0 0.2845
10 0.37 5.9597
10 0.77 8.5607
10 1.02 9.4599
10 2.05 8.014
10 3.55 6.5874
10 5.05 6.2728
10 7.08 6.0563
10 9.38 4.4806
10 12.1 2.2967
10 23.7 0.78257
11 0 0.10509
11 0.25 5.8107
11 0.5 10.059
11 0.98 9.0932
11 1.98 9.5807
11 3.6 7.6347
11 5.02 6.5021
11 7.03 7.0486
11 9.03 4.4944
11 12.12 4.6162
11 24.08 1.3484
12 0 -0.062037
12 0.25 6.5603
12 0.5 8.3206
12 1 14.356
12 2 11.271
12 3.52 11.941
12 5.07 10.32
12 7.07 8.5553
12 9.03 8.025
12 12.05 6.5646
12 24.15 3.0545
1 0 0.12694
1 0.25 3.3337
1 0.57 5.076
1 1.12 8.1347
1 2.02 9.3413
1 3.82 8.7406
1 5.1 7.5671
1 7.03 7.6319
1 9.05 6.9284
1 12.12 4.5427
1 24.37 2.0484
2 0 0.12738
2 0.27 7.1022
2 0.52 8.3876
2 1 7.7903
2 1.92 6.5441
2 3.5 6.861
2 5.02 4.3796
2 7.03 4.4645
2 9 3.6523
2 12 3.1991
2 24.3 1.073
3 0 -0.32062
3 0.27 3.6797
3 0.58 6.6775
3 1.02 6.7919
3 2.02 7.0694
3 3.62 9.1703
3 5.08 4.4135
3 7.07 5.4164
3 9 4.5947
3 12.15 2.1963
3 24.17 0.79762
4 0 -0.2068
4 0.35 3.2643
4 0.6 5.0429
4 1.07 7.7243
4 2.13 7.1825
4 3.5 8.2304
4 5.02 5.7194
4 7.02 4.4921
4 9.02 3.694
4 11.98 3.4545
4 24.65 0.65236
5 0 0.13054
5 0.3 3.7325
5 0.52 3.7
5 1 6.631
5 2.02 9.3087
5 3.5 10.107
5 5.02 9.2924
5 7.02 6.7743
5 9.1 5.8828
5 12 4.8593
5 24.35 2.2351
6 0 -0.53838
6 0.27 5.2493
6 0.58 7.4726
6 1.15 7.3394
6 2.03 7.5437
6 3.57 5.1908
6 5 3.5539
6 7 4.3959
6 9.22 3.9598
6 12.1 3.4511
6 23.85 0.75933
7 0 0.64025
7 0.25 2.5418
7 0.5 5.2234
7 1.02 6.3418
7 2.02 9.9427
7 3.48 9.0485
7 5 8.1411
7 6.98 5.1488
7 9 5.2858
7 12.05 3.7353
7 24.22 1.4883
8 0 -0.49365
8 0.25 1.4462
8 0.52 2.9463
8 0.98 4.2887
8 2.02 4.6087
8 3.53 8.5083
8 5.05 7.7066
8 7.15 8.1324
8 9.07 7.3691
8 12.1 5.61
8 24.12 1.9019
9 0 -0.0012663
9 0.3 1.9371
9 0.63 3.3832
9 1.05 3.9643
9 2.02 5.2248
9 3.53 6.0047
9 5.02 4.0474
9 7.17 4.2559
9 8.8 3.3546
9 11.6 2.9482
9 24.43 0.58928
10 0 -0.16702
10 0.37 7.6274
10 0.77 11.977
10 1.02 12.171
10 2.05 9.0329
10 3.55 10.243
10 5.05 7.5719
10 7.08 9.7268
10 9.38 5.3665
10 12.1 4.0908
10 23.7 1.6614
11 0 0.071412
11 0.25 3.695
11 0.5 4.9458
11 0.98 6.642
11 1.98 9.4596
11 3.6 8.885
11 5.02 6.6704
11 7.03 5.0737
11 9.03 3.8734
11 12.12 3.513
11 24.08 1.3381
12 0 -0.079894
12 0.25 8.1252
12 0.5 9.556
12 1 8.3598
12 2 8.8411
12 3.52 8.2576
12 5.07 5.9093
12 7.07 4.5596
12 9.03 3.7492
12 12.05 3.114
12 24.15 0.75106
1 0 0.3477
1 0.25 1.3683
1 0.57 2.3907
1 1.12 3.3705
1 2.02 4.6049
1 3.82 4.9547
1 5.1 6.1867
1 7.03 5.6929
1 9.05 4.2899
1 12.12 3.3421
1 24.37 1.2279
2 0 -0.39105
2 0.27 1.461
2 0.52 1.539
2 1 3.4145
2 1.92 4.8784
2 3.5 4.9719
2 5.02 6.0647
2 7.03 4.4943
2 9 3.5436
2 12 2.6713
2 24.3 1.2661
3 0 -0.32118
3 0.27 6.0299
3 0.58 7.6541
3 1.02 9.1888
3 2.02 9.6528
3 3.62 9.2841
3 5.08 8.8203
3 7.07 6.7897
3 9 5.4023
3 12.15 3.9736
3 24.17 1.4182
4 0 -0.19247
4 0.35 5.9608
4 0.6 7.4973
4 1.07 10.424
4 2.13 9.8232
4 3.5 7.4683
4 5.02 7.0826
4 7.02 5.8379
4 9.02 7.4649
4 11.98 3.9024
4 24.65 1.9053
5 0 0.51604
5 0.3 2.2109
5 0.52 3.7533
5 1 6.0288
5 2.02 7.4723
5 3.5 9.958
5 5.02 8.0125
5 7.02 7.9344
5 9.1 5.5428
5 12 3.2694
5 24.35 2.292
6 0 -0.39955
6 0.27 5.5456
6 0.58 7.2963
6 1.15 10.014
6 2.03 8.6617
6 3.57 6.0797
6 5 7.2165
6 7 6.7287
6 9.22 4.8171
6 12.1 4.0368
6 23.85 1.7492
7 0 -0.51212
7 0.25 4.8187
7 0.5 6.9455
7 1.02 7.7117
7 2.02 10.454
7 3.48 10.082
7 5 9.0075
7 6.98 4.7234
7 9 5.9071
7 12.05 3.1962
7 24.22 1.8559
8 0 -0.31064
8 0.25 0.25484
8 0.52 0.52922
8 0.98 1.278
8 2.02 3.7992
8 3.53 5.5207
8 5.05 6.6485
8 7.15 6.4973
8 9.07 8.0347
8 12.1 5.7608
8 24.12 3.0283
9 0 -0.016406
9 0.3 0.13026
9 0.63 2.4961
9 1.05 1.986
9 2.02 4.3254
9 3.53 4.7459
9 5.02 4.3579
9 7.17 1.5444
9 8.8 1.9334
9 11.6 1.7151
9 24.43 0.47245
10 0 -0.2421
10 0.37 4.766
10 0.77 6.7456
10 1.02 7.4932
10 2.05 4.7007
10 3.55 6.1397
10 5.05 5.3006
10 7.08 4.2577
10 9.38 3.7714
10 12.1 2.8402
10 23.7 0.87483
11 0 0.43461
11 0.25 1.4051
11 0.5 3.5305
11 0.98 5.8616
11 1.98 8.2094
11 3.6 6.3576
11 5.02 6.5621
11 7.03 5.6499
11 9.03 4.1668
11 12.12 3.3272
11 24.08 1.2233
12 0 0.41598
12 0.25 8.608
12 0.5 9.0894
12 1 12.158
12 2 11.461
12 3.52 10.365
12 5.07 10.54
12 7.07 7.6833
12 9.03 6.9874
12 12.05 5.8378
12 24.15 2.2371
1 0 0.38711
1 0.25 0.94577
1 0.57 1.776
1 1.12 3.6669
1 2.02 6.8042
1 3.82 7.1576
1 5.1 6.608
1 7.03 6.6153
1 9.05 5.8969
1 12.12 5.1811
1 24.37 1.3819
2 0 -0.25595
2 0.27 4.4744
2 0.52 8.9476
2 1 9.5548
2 1.92 8.1712
2 3.5 7.6758
2 5.02 6.688
2 7.03 5.9857
2 9 4.7416
2 12 3.4668
2 24.3 0.85347
3 0 0.17087
3 0.27 4.984
3 0.58 5.8773
3 1.02 7.5922
3 2.02 8.407
3 3.62 7.6069
3 5.08 7.0543
3 7.07 5.0758
3 9 4.8627
3 12.15 1.8005
3 24.17 0.40001
4 0 0.66422
4 0.35 1.3104
4 0.6 2.0359
4 1.07 4.7616
4 2.13 5.761
4 3.5 6.7274
4 5.02 5.4769
4 7.02 5.2961
4 9.02 3.0493
4 11.98 2.6413
4 24.65 0.29662
5 0 0.27222
5 0.3 4.2857
5 0.52 4.6061
5 1 8.2138
5 2.02 7.9307
5 3.5 8.5338
5 5.02 7.7395
5 7.02 6.8144
5 9.1 4.7686
5 12 4.233
5 24.35 1.3266
6 0 -0.18318
6 0.27 2.3283
6 0.58 7.3028
6 1.15 8.3489
6 2.03 5.7778
6 3.57 6.6375
6 5 6.2945
6 7 4.0663
6 9.22 2.5705
6 12.1 2.3187
6 23.85 1.4188
7 0 -0.35433
7 0.25 2.6043
7 0.5 4.5923
7 1.02 7.2991
7 2.02 9.1261
7 3.48 8.8048
7 5 8.1642
7 6.98 6.1991
7 9 5.6658
7 12.05 4.7374
7 24.22 1.0696
8 0 -0.070651
8 0.25 2.818
8 0.52 4.7537
8 0.98 8.3765
8 2.02 8.4797
8 3.53 8.7815
8 5.05 7.206
8 7.15 5.8573
8 9.07 4.715
8 12.1 3.7743
8 24.12 1.2593
9 0 0.12875
9 0.3 4.5526
9 0.63 3.9466
9 1.05 6.5465
9 2.02 6.5378
9 3.53 5.6046
9 5.02 3.6725
9 7.17 3.4236
9 8.8 3.1802
9 11.6 2.4667
9 24.43 0.68448
10 0 0.12571
10 0.37 6.8084
10 0.77 7.4589
10 1.02 9.7539
10 2.05 11.243
10 3.55 10.995
10 5.05 10.022
10 7.08 6.0253
10 9.38 7.3294
10 12.1 4.7883
10 23.7 1.8699
11 0 -0.22055
11 0.25 4.6972
11 0.5 8.7494
11 0.98 10.194
11 1.98 8.5351
11 3.6 8.1545
11 5.02 6.321
11 7.03 5.4888
11 9.03 4.8541
11 12.12 4.6438
11 24.08 1.0136
12 0 -0.081456
12 0.25 0.97596
12 0.5 2.1437
12 1 4.1198
12 2 6.2156
12 3.52 8.2581
12 5.07 8.6333
12 7.07 9.3594
12 9.03 7.6125
12 12.05 6.4007
12 24.15 2.2329
1 0 -0.70361
1 0.25 1.2699
1 0.57 2.7698
1 1.12 5.3608
1 2.02 7.6868
1 3.82 8.1674
1 5.1 6.8608
1 7.03 7.8085
1 9.05 6.7931
1 12.12 4.0418
1 24.37 1.5567
2 0 0.31984
2 0.27 2.4923
2 0.52 4.5413
2 1 5.6503
2 1.92 7.5156
2 3.5 6.6864
2 5.02 4.8893
2 7.03 5.5372
2 9 3.2653
2 12 3.3528
2 24.3 0.90818
3 0 -0.12784
3 0.27 5.2814
3 0.58 6.6867
3 1.02 9.9782
3 2.02 10.081
3 3.62 8.779
3 5.08 7.0659
3 7.07 6.3541
3 9 4.9509
3 12.15 4.6011
3 24.17 1.7659
4 0 0.13418
4 0.35 5.2946
4 0.6 6.6513
4 1.07 10.085
4 2.13 8.8767
4 3.5 8.0794
4 5.02 6.4135
4 7.02 5.4531
4 9.02 4.6014
4 11.98 3.8265
4 24.65 1.969
5 0 -0.022404
5 0.3 6.1875
5 0.52 8.0466
5 1 12.156
5 2.02 11.965
5 3.5 8.4138
5 5.02 10.065
5 7.02 6.9462
5 9.1 6.7276
5 12 5.6975
5 24.35 1.6232
6 0 0.37065
6 0.27 6.0898
6 0.58 5.9702
6 1.15 8.7035
6 2.03 7.5958
6 3.57 6.5318
6 5 5.9263
6 7 6.457
6 9.22 4.5686
6 12.1 3.0804
6 23.85 1.1779
7 0 0.30045
7 0.25 3.4306
7 0.5 6.2067
7 1.02 7.9216
7 2.02 9.4991
7 3.48 8.1515
7 5 7.6524
7 6.98 4.8358
7 9 4.5039
7 12.05 3.8912
7 24.22 1.4422
8 0 0.19079
8 0.25 4.0956
8 0.52 7.9189
8 0.98 8.7861
8 2.02 7.6215
8 3.53 7.1763
8 5.05 5.5191
8 7.15 4.6398
8 9.07 4.9155
8 12.1 2.5043
8 24.12 1.3086
9 0 0.066321
9 0.3 4.0934
9 0.63 5.7803
9 1.05 6.4824
9 2.02 4.8413
9 3.53 5.6535
9 5.02 4.3141
9 7.17 2.8584
9 8.8 3.1359
9 11.6 1.927
9 24.43 0.60518
10 0 -0.20336
10 0.37 5.0554
10 0.77 8.6935
10 1.02 12.4
10 2.05 11.262
10 3.55 8.2068
10 5.05 9.0507
10 7.08 6.8871
10 9.38 5.9374
10 12.1 5.2658
10 23.7 1.6956
11 0 0.86864
11 0.25 6.071
11 0.5 10.278
11 0.98 10.99
11 1.98 9.6825
11 3.6 9.5888
11 5.02 8.246
11 7.03 5.7897
11 9.03 5.7965
11 12.12 3.9631
11 24.08 1.4143
12 0 0.064838
12 0.25 3.7372
12 0.5 5.6316
12 1 9.3203
12 2 8.7708
12 3.52 6.3396
12 5.07 7.9931
12 7.07 5.2303
12 9.03 5.6552
12 12.05 2.0629
12 24.15 1.0853
1 0 0.036636
1 0.25 2.3189
1 0.57 4.026
1 1.12 7.6632
1 2.02 7.5193
1 3.82 6.8002
1 5.1 6.194
1 7.03 6.6893
1 9.05 4.9087
1 12.12 4.7264
1 24.37 1.1325
2 0 -0.022331
2 0.27 2.4218
2 0.52 5.2643
2 1 4.976
2 1.92 7.099
2 3.5 7.3292
2 5.02 6.0138
2 7.03 5.2751
2 9 3.2481
2 12 2.6117
2 24.3 0.91235
3 0 -0.26251
3 0.27 2.7461
3 0.58 5.6036
3 1.02 7.3198
3 2.02 8.1698
3 3.62 7.6847
3 5.08 8.0463
3 7.07 6.4941
3 9 4.7994
3 12.15 4.5468
3 24.17 1.4001
4 0 0.021951
4 0.35 2.2502
4 0.6 2.9863
4 1.07 4.9906
4 2.13 6.1822
4 3.5 5.9184
4 5.02 5.5678
4 7.02 3.6454
4 9.02 4.4358
4 11.98 2.7977
4 24.65 1.0276
5 0 -0.34854
5 0.3 2.5446
5 0.52 4.4219
5 1 6.9569
5 2.02 9.3903
5 3.5 10.14
5 5.02 8.9206
5 7.02 6.1165
5 9.1 4.9672
5 12 3.967
5 24.35 1.7952
6 0 0.31469
6 0.27 5.7026
6 0.58 6.5533
6 1.15 7.685
6 2.03 6.9313
6 3.57 6.1532
6 5 6.2643
6 7 4.8327
6 9.22 2.9632
6 12.1 3.5797
6 23.85 1.5471
7 0 -0.1982
7 0.25 5.282
7 0.5 8.7886
7 1.02 8.252
7 2.02 6.8595
7 3.48 6.5215
7 5 4.9804
7 6.98 5.1138
7 9 4.7865
7 12.05 2.5347
7 24.22 1.4284
8 0 -0.37131
8 0.25 4.7834
8 0.52 7.5907
8 0.98 6.4778
8 2.02 10.299
8 3.53 8.0876
8 5.05 5.7873
8 7.15 3.7037
8 9.07 4.7172
8 12.1 3.9306
8 24.12 1.2894
9 0 -0.28524
9 0.3 1.1839
9 0.63 3.9483
9 1.05 3.8806
9 2.02 5.2271
9 3.53 4.0794
9 5.02 4.7591
9 7.17 3.7665
9 8.8 3.5822
9 11.6 2.6898
9 24.43 0.71569
10 0 0.015816
10 0.37 6.2756
10 0.77 8.5366
10 1.02 9.4481
10 2.05 9.289
10 3.55 9.579
10 5.05 9.156
10 7.08 7.8711
10 9.38 5.3716
10 12.1 3.6985
10 23.7 1.3392
11 0 0.049007
11 0.25 5.8293
11 0.5 8.1607
11 0.98 8.0129
11 1.98 8.0554
11 3.6 7.1383
11 5.02 5.1745
11 7.03 5.8985
11 9.03 4.7487
11 12.12 3.5592
11 24.08 0.7012
12 0 0.2797
12 0.25 3.7755
12 0.5 5.5308
12 1 8.0641
12 2 9.9359
12 3.52 7.3655
12 5.07 4.9661
12 7.07 6.072
12 9.03 3.8567
12 12.05 3.6436
12 24.15 0.76008
1 0 0.22678
1 0.25 1.1587
1 0.57 2.2793
1 1.12 3.0867
1 2.02 4.3598
1 3.82 5.0079
1 5.1 4.2854
1 7.03 5.0618
1 9.05 3.5238
1 12.12 2.5723
1 24.37 0.50654
2 0 0.026357
2 0.27 1.0363
2 0.52 2.3144
2 1 2.7967
2 1.92 3.9256
2 3.5 5.2432
2 5.02 4.2893
2 7.03 5.5847
2 9 3.664
2 12 4.4074
2 24.3 0.75885
3 0 -0.32761
3 0.27 1.3843
3 0.58 2.6399
3 1.02 4.1221
3 2.02 6.0022
3 3.62 8.8343
3 5.08 6.9709
3 7.07 9.565
3 9 7.0143
3 12.15 4.8293
3 24.17 3.1162
4 0 0.32056
4 0.35 3.7292
4 0.6 5.8044
4 1.07 6.2362
4 2.13 8.0309
4 3.5 9.5124
4 5.02 8.0769
4 7.02 6.607
4 9.02 5.9202
4 11.98 5.1584
4 24.65 1.3808
5 0 0.096841
5 0.3 3.8702
5 0.52 5.09
5 1 9.0149
5 2.02 10.849
5 3.5 11.234
5 5.02 10.764
5 7.02 8.399
5 9.1 5.5652
5 12 5.0262
5 24.35 1.7464
6 0 0.39647
6 0.27 3.2461
6 0.58 5.0905
6 1.15 6.0155
6 2.03 6.8834
6 3.57 6.3966
6 5 5.2514
6 7 5.2546
6 9.22 4.3132
6 12.1 3.4069
6 23.85 1.0165
7 0 -0.11746
7 0.25 8.9013
7 0.5 9.4197
7 1.02 9.9767
7 2.02 11.042
7 3.48 8.9729
7 5 8.086
7 6.98 5.4588
7 9 6.4153
7 12.05 4.9274
7 24.22 2.119
8 0 -0.24744
8 0.25 2.7376
8 0.52 4.6004
8 0.98 6.6901
8 2.02 8.0592
8 3.53 8.0198
8 5.05 5.5879
8 7.15 5.3048
8 9.07 4.6949
8 12.1 2.7694
8 24.12 1.2189
9 0 -0.30264
9 0.3 2.371
9 0.63 3.4514
9 1.05 4.6303
9 2.02 4.7085
9 3.53 5.2283
9 5.02 5.2557
9 7.17 3.7627
9 8.8 2.9421
9 11.6 2.9039
9 24.43 1.1339
10 0 -0.21663
10 0.37 4.5848
10 0.77 8.0237
10 1.02 6.3725
10 2.05 8.6461
10 3.55 7.1393
10 5.05 7.414
10 7.08 5.7375
10 9.38 5.5355
10 12.1 3.8598
10 23.7 0.9944
11 0 0.092553
11 0.25 2.5248
11 0.5 6.1403
11 0.98 7.6549
11 1.98 9.4743
11 3.6 10.624
11 5.02 9.2263
11 7.03 8.5846
11 9.03 5.2452
11 12.12 5.4815
11 24.08 2.2956
12 0 0.1617
12 0.25 8.7612
12 0.5 11.387
12 1 10.785
12 2 10.702
12 3.52 9.9277
12 5.07 7.6513
12 7.07 8.1563
12 9.03 6.5982
12 12.05 5.0987
12 24.15 2.4096
1 0 -0.16332
1 0.25 2.4363
1 0.57 3.2087
1 1.12 3.3957
1 2.02 5.86
1 3.82 5.6479
1 5.1 5.5952
1 7.03 5.2455
1 9.05 2.7329
1 12.12 3.2207
1 24.37 1.2505
2 0 0.23781
2 0.27 2.5846
2 0.52 4.8845
2 1 7.5205
2 1.92 7.3503
2 3.5 7.0106
2 5.02 7.8648
2 7.03 5.1085
2 9 3.5535
2 12 3.3356
2 24.3 1.4707
3 0 0.12031
3 0.27 6.2555
3 0.58 9.2768
3 1.02 11.238
3 2.02 10.413
3 3.62 9.095
3 5.08 8.849
3 7.07 6.9626
3 9 7.9371
3 12.15 5.9053
3 24.17 2.494
4 0 -0.21495
4 0.35 2.6626
4 0.6 4.2188
4 1.07 3.994
4 2.13 7.1238
4 3.5 6.9418
4 5.02 6.065
4 7.02 4.6147
4 9.02 3.1516
4 11.98 2.3457
4 24.65 0.74247
5 0 -0.001749
5 0.3 1.5361
5 0.52 4.3314
5 1 6.1707
5 2.02 10.045
5 3.5 8.0773
5 5.02 11.554
5 7.02 10.707
5 9.1 9.4936
5 12 6.3747
5 24.35 2.6209
6 0 -0.24229
6 0.27 2.0024
6 0.58 3.2995
6 1.15 6.2637
6 2.03 5.7666
6 3.57 7.4543
6 5 4.5339
6 7 4.8798
6 9.22 2.6949
6 12.1 3.1231
6 23.85 0.38038
7 0 0.049837
7 0.25 3.4331
7 0.5 6.4384
7 1.02 7.2212
7 2.02 7.8195
7 3.48 7.9916
7 5 5.2186
7 6.98 5.0365
7 9 4.4096
7 12.05 3.1894
7 24.22 0.95968
8 0 -0.25997
8 0.25 2.4279
8 0.52 3.0361
8 0.98 5.8115
8 2.02 5.4018
8 3.53 5.1903
8 5.05 4.2867
8 7.15 4.402
8 9.07 3.3214
8 12.1 1.9362
8 24.12 0.89802
9 0 -0.048171
9 0.3 2.6349
9 0.63 4.8343
9 1.05 6.634
9 2.02 5.9607
9 3.53 3.6931
9 5.02 4.1926
9 7.17 3.5081
9 8.8 3.9616
9 11.6 2.4127
9 24.43 0.42723
10 0 -0.28657
10 0.37 6.9042
10 0.77 11.423
10 1.02 12.104
10 2.05 8.9557
10 3.55 10.691
10 5.05 8.0633
10 7.08 7.676
10 9.38 5.8529
10 12.1 4.7426
10 23.7 1.986
11 0 -0.059719
11 0.25 1.4649
11 0.5 2.6224
11 0.98 4.3102
11 1.98 4.6548
11 3.6 7.0884
11 5.02 5.6273
11 7.03 5.727
11 9.03 4.4562
11 12.12 3.2019
11 24.08 1.2112
12 0 0.40449
12 0.25 2.8149
12 0.5 5.8119
12 1 8.1487
12 2 9.8615
12 3.52 7.7869
12 5.07 4.5791
12 7.07 5.2386
12 9.03 5.2764
12 12.05 3.9792
12 24.15 1.2726
1 0 -0.13333
1 0.25 3.6608
1 0.57 4.4628
1 1.12 6.4173
1 2.02 7.8349
1 3.82 7.5919
1 5.1 5.6383
1 7.03 5.8131
1 9.05 5.3752
1 12.12 3.3155
1 24.37 1.1933
2 0 0.2242
2 0.27 1.2954
2 0.52 3.6027
2 1 5.3014
2 1.92 5.7733
2 3.5 5.2522
2 5.02 5.6652
2 7.03 4.1002
2 9 3.3921
2 12 2.4453
2 24.3 0.63508
3 0 0.10981
3 0.27 2.9726
3 0.58 6.0114
3 1.02 8.1742
3 2.02 9.4893
3 3.62 8.0918
3 5.08 8.0256
3 7.07 6.3921
3 9 4.4305
3 12.15 3.1499
3 24.17 1.295
4 0 -0.056392
4 0.35 8.3138
4 0.6 10.36
4 1.07 9.6041
4 2.13 9.3923
4 3.5 6.9745
4 5.02 7.167
4 7.02 5.1513
4 9.02 4.2696
4 11.98 5.0957
4 24.65 2.2013
5 0 -0.22562
5 0.3 3.9012
5 0.52 6.4579
5 1 10.482
5 2.02 10.962
5 3.5 10.082
5 5.02 5.7837
5 7.02 6.5453
5 9.1 3.508
5 12 4.3869
5 24.35 1.1532
6 0 -0.16463
6 0.27 1.6577
6 0.58 3.801
6 1.15 4.5314
6 2.03 7.0951
6 3.57 6.2009
6 5 6.2376
6 7 6.0605
6 9.22 4.8861
6 12.1 3.3959
6 23.85 0.26297
7 0 -0.1039
7 0.25 3.9641
7 0.5 5.0967
7 1.02 4.0396
7 2.02 6.8768
7 3.48 7.1974
7 5 5.1904
7 6.98 3.6712
7 9 3.2113
7 12.05 2.2748
7 24.22 0.74242
8 0 -0.026189
8 0.25 2.5969
8 0.52 4.7098
8 0.98 6.7523
8 2.02 7.5397
8 3.53 7.5478
8 5.05 8.8543
8 7.15 7.1667
8 9.07 6.1494
8 12.1 5.028
8 24.12 2.4023
9 0 0.24146
9 0.3 1.9713
9 0.63 3.4771
9 1.05 3.0027
9 2.02 4.6362
9 3.53 5.6657
9 5.02 4.0528
9 7.17 5.4129
9 8.8 3.0793
9 11.6 3.1419
9 24.43 1.188
10 0 -0.51943
10 0.37 8.6472
10 0.77 12.41
10 1.02 14.272
10 2.05 11.035
10 3.55 9.2792
10 5.05 8.0461
10 7.08 6.7149
10 9.38 5.2509
10 12.1 3.9721
10 23.7 1.5468
11 0 -0.25699
11 0.25 6.3779
11 0.5 7.7076
11 0.98 10.513
11 1.98 7.5267
11 3.6 6.4828
11 5.02 7.9321
11 7.03 5.3752
11 9.03 5.3353
11 12.12 2.8957
11 24.08 0.83579
12 0 -0.11189
12 0.25 2.5896
12 0.5 4.9841
12 1 8.0522
12 2 8.2234
12 3.52 9.2666
12 5.07 8.2294
12 7.07 7.0974
12 9.03 6.7183
12 12.05 5.2134
12 24.15 1.5196
1 0 0.36147
1 0.25 2.563
1 0.57 4.9299
1 1.12 8.3148
1 2.02 8.5561
1 3.82 7.7147
1 5.1 7.4332
1 7.03 4.0559
1 9.05 5.6526
1 12.12 4.355
1 24.37 1.6577
2 0 0.050435
2 0.27 3.4337
2 0.52 4.8474
2 1 4.5752
2 1.92 6.4164
2 3.5 4.7289
2 5.02 5.1812
2 7.03 4.4769
2 9 3.8118
2 12 1.9089
2 24.3 0.52068
3 0 0.23005
